2026-09-03 12:54:20 | workflow dataset_diagnostics started launch_id=selena_dataset_diagnostics_20260903T105418Z_37671 task=window_audit_and_features
Loading CSV files and converting to panel format...
Loaded panel: 2340 rows, 3 unique_ids
Running preprocessing...
[Done] Uncertainty_1M/M (full): Saved 3 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Uncertainty_1M/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Uncertainty_1M/M/full_dataset.csv (elapsed 1.80s)
[Start] Processing Housing_Inventory/M (full) from /scratch/users/h61084/datasets/hf_dataset/Housing_Inventory/M
Loading CSV files and converting to panel format...
Loaded panel: 456 rows, 4 unique_ids
Running preprocessing...
[Done] Housing_Inventory/M (full): Saved 4 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Housing_Inventory/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Housing_Inventory/M/full_dataset.csv (elapsed 0.84s)
[Start] Processing JOLTS/M (full) from /scratch/users/h61084/datasets/hf_dataset/JOLTS/M
Loading CSV files and converting to panel format...
Loaded panel: 1782 rows, 6 unique_ids
Running preprocessing...
[Done] JOLTS/M (full): Saved 6 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/JOLTS/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/JOLTS/M/full_dataset.csv (elapsed 0.87s)
[Start] Processing US_Labor/M (full) from /scratch/users/h61084/datasets/hf_dataset/US_Labor/M
Loading CSV files and converting to panel format...
Loaded panel: 5320 rows, 14 unique_ids
Running preprocessing...
[Done] US_Labor/M (full): Saved 14 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/US_Labor/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/US_Labor/M/full_dataset.csv (elapsed 1.27s)
[Start] Processing Vehicle_Supply/M (full) from /scratch/users/h61084/datasets/hf_dataset/Vehicle_Supply/M
Loading CSV files and converting to panel format...
Loaded panel: 2346 rows, 6 unique_ids
Running preprocessing...
[Done] Vehicle_Supply/M (full): Saved 6 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Vehicle_Supply/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Vehicle_Supply/M/full_dataset.csv (elapsed 0.89s)
[Start] Processing Auto_Production_SF/M (full) from /scratch/users/h61084/datasets/hf_dataset/Auto_Production_SF/M
Loading CSV files and converting to panel format...
Loaded panel: 367 rows, 1 unique_ids
Running preprocessing...
[Done] Auto_Production_SF/M (full): Saved 1 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Auto_Production_SF/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Auto_Production_SF/M/full_dataset.csv (elapsed 0.85s)
[Start] Processing Commodity_Production/M (full) from /scratch/users/h61084/datasets/hf_dataset/Commodity_Production/M
Loading CSV files and converting to panel format...
Loaded panel: 10403 rows, 32 unique_ids
Running preprocessing...
[Done] Commodity_Production/M (full): Saved 32 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Commodity_Production/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Commodity_Production/M/full_dataset.csv (elapsed 3.43s)
[Start] Processing Commodity_Import/M (full) from /scratch/users/h61084/datasets/hf_dataset/Commodity_Import/M
Loading CSV files and converting to panel format...
Loaded panel: 5578 rows, 8 unique_ids
Running preprocessing...
[Done] Commodity_Import/M (full): Saved 8 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Commodity_Import/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Commodity_Import/M/full_dataset.csv (elapsed 3.89s)
[Start] Processing WUI_Global/Q (full) from /scratch/users/h61084/datasets/hf_dataset/WUI_Global/Q
Loading CSV files and converting to panel format...
Loaded panel: 4410 rows, 15 unique_ids
Running preprocessing...
[Done] WUI_Global/Q (full): Saved 15 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/WUI_Global/Q/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/WUI_Global/Q/full_dataset.csv (elapsed 1.38s)
[Start] Processing Global_Price/Q (full) from /scratch/users/h61084/datasets/hf_dataset/Global_Price/Q
Loading CSV files and converting to panel format...
Loaded panel: 8520 rows, 60 unique_ids
Running preprocessing...
[Done] Global_Price/Q (full): Saved 60 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Global_Price/Q/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Global_Price/Q/full_dataset.csv (elapsed 3.70s)
[Start] Processing Vehicle_Sales/M (full) from /scratch/users/h61084/datasets/hf_dataset/Vehicle_Sales/M
Loading CSV files and converting to panel format...
Loaded panel: 5960 rows, 10 unique_ids
Running preprocessing...
[Done] Vehicle_Sales/M (full): Saved 10 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Vehicle_Sales/M/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Vehicle_Sales/M/full_dataset.csv (elapsed 3.19s)
[Start] Processing Online_Retail_2_UCI/D (full) from /scratch/users/h61084/datasets/hf_dataset/Online_Retail_2_UCI/D
Loading CSV files and converting to panel format...
Loaded panel: 739 rows, 1 unique_ids
Running preprocessing...
[Done] Online_Retail_2_UCI/D (full): Saved 1 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Online_Retail_2_UCI/D/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Online_Retail_2_UCI/D/full_dataset.csv (elapsed 0.99s)
[Start] Processing Supply_Chain_Customer/D (full) from /scratch/users/h61084/datasets/hf_dataset/Supply_Chain_Customer/D
Loading CSV files and converting to panel format...
Loaded panel: 72252 rows, 36 unique_ids
Running preprocessing...
[Done] Supply_Chain_Customer/D (full): Saved 36 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Supply_Chain_Customer/D/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Supply_Chain_Customer/D/full_dataset.csv (elapsed 56.93s)
[Start] Processing Supply_Chain_Location/D (full) from /scratch/users/h61084/datasets/hf_dataset/Supply_Chain_Location/D
Loading CSV files and converting to panel format...
Loaded panel: 102357 rows, 51 unique_ids
Running preprocessing...
[Done] Supply_Chain_Location/D (full): Saved 51 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Supply_Chain_Location/D/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Supply_Chain_Location/D/full_dataset.csv (elapsed 78.55s)
[Start] Processing azure2019_D/5T (full) from /scratch/users/h61084/datasets/hf_dataset/azure2019_D/5T
Loading CSV files and converting to panel format...
Loaded panel: 25596372 rows, 2967 unique_ids
Running preprocessing...
[Done] azure2019_D/5T (full): Saved 2967 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_D/5T/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_D/5T/full_dataset.csv (elapsed 14183.32s)
[Start] Processing azure2019_I/5T (full) from /scratch/users/h61084/datasets/hf_dataset/azure2019_I/5T
Loading CSV files and converting to panel format...
Loaded panel: 12738438 rows, 1476 unique_ids
Running preprocessing...
[Done] azure2019_I/5T (full): Saved 1476 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_I/5T/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_I/5T/full_dataset.csv (elapsed 7027.05s)
[Start] Processing azure2019_U/5T (full) from /scratch/users/h61084/datasets/hf_dataset/azure2019_U/5T
Loading CSV files and converting to panel format...
Loaded panel: 329019 rows, 234 unique_ids
Running preprocessing...
[Done] azure2019_U/5T (full): Saved 234 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_U/5T/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/azure2019_U/5T/full_dataset.csv (elapsed 229.65s)
[Start] Processing Smart_Manufacturing/H (full) from /scratch/users/h61084/datasets/hf_dataset/Smart_Manufacturing/H
Loading CSV files and converting to panel format...
Loaded panel: 283205 rows, 170 unique_ids
Running preprocessing...
[Done] Smart_Manufacturing/H (full): Saved 170 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/Smart_Manufacturing/H/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/Smart_Manufacturing/H/full_dataset.csv (elapsed 187.19s)
[Start] Processing MetroPT-3/5T (full) from /scratch/users/h61084/datasets/hf_dataset/MetroPT-3/5T
Loading CSV files and converting to panel format...
Loaded panel: 106854 rows, 6 unique_ids
Running preprocessing...
[Done] MetroPT-3/5T (full): Saved 6 per-variate rows to /scratch/users/h61084/codes/improved/outputs/stl_features/MetroPT-3/5T/full.csv and one dataset row to /scratch/users/h61084/codes/improved/outputs/stl_features/MetroPT-3/5T/full_dataset.csv (elapsed 59.93s)
[Done] Dataset feature index: /scratch/users/h61084/codes/improved/outputs/stl_features/dataset_features_full.csv
2026-09-03 23:10:02 | task recompute full-series TIME statistics and STL features completed status=success
2026-09-03 23:10:02 | stage dataset_features completed status=success
2026-09-03 23:10:02 | workflow dataset_diagnostics completed status=success exit_code=0
